OBJECTID,YEAR_,STATE,FIRE_NAME,GIS_ACRES,SHAPE_Length,SHAPE_Area,,,,,,,,,
41795,2017,CA,GARZA,48886.664,115590.2429,302589005.4,,,,,,,,,
41796,2017,CA,JAYNE,4533.2837,27529.76204,28128042.58,,,,,,,,,
41797,2017,CA,HILLS,60.171722,4678.447338,379814.1844,,,,,,,,,
41798,2017,CA,PARK,1648.7036,19261.28505,10220831.66,,,,,,,,,
41799,2017,CA,FREEDOM,56.851162,2833.429323,359684.6014,,,,,,,,,
41800,2017,CA,TIVY,76.296539,4533.302653,482354.0396,,,,,,,,,
41801,2017,CA,ELM,11146.755,46144.86603,69188487.95,,,,,,,,,
41802,2017,CA,DERRICK,1561.6631,15730.69833,9726889.882,,,,,,,,,
41803,2017,CA,CREEK,356.93527,7996.506921,2224280.453,,,,,,,,,
41804,2017,CA,COALINGA,102.28657,4624.369298,639156.7619,,,,,,,,,
41805,2017,CA,CITY,23.454271,2646.990492,145234.9084,,,,,,,,,
41806,2017,CA,AVENAL,19.413363,4815.125247,120083.4906,,,,,,,,,
41807,2017,CA,AUBERRY,91.294212,3825.930899,579481.1399,,,,,,,,,
41808,2017,CA,FLAT,110.82875,6049.845093,703374.8554,,,,,,,,,
41809,2017,CA,POTATO,10.700954,1049.584299,75368.28894,,,,,,,,,
41810,2017,CA,FORK,3372.9202,45331.39758,23874522.73,,,,,,,,,
41811,2017,CA,HELENA,18493.707,115013.1826,130623106.3,,,,,,,,,
41812,2017,CA,CHILCOOT,1019.9922,16326.99565,6997161.091,,,,,,,,,
41813,2017,CA,ELEPHANT,139.46695,4827.310315,954772.3757,,,,,,,,,
41814,2017,CA,RANCH,83.512848,4253.771601,571840.4743,,,,,,,,,
41815,2017,CA,MCCORMICK,4423.2085,46312.05398,29172320.89,,,,,,,,,
41816,2017,CA,CREEK ,1747.8695,33589.38645,11446557.15,,,,,,,,,
41817,2017,CA,DOUGLAS,310.77118,8779.690323,2046323.995,,,,,,,,,
41818,2017,CA,BUMMERS,510.10938,11917.40046,3360780.445,,,,,,,,,
41819,2017,CA,WILLOW ,134.30421,5551.420777,882967.7141,,,,,,,,,
41820,2017,CA,MURPHY,9.0455408,1251.766285,59038.6045,,,,,,,,,
41821,2017,CA,PILOT,8.6032028,1551.660139,55864.4127,,,,,,,,,
41822,2017,CA,GRANT,17.057661,1592.522465,111628.3282,,,,,,,,,
41823,2017,CA,TWIN ,14.964556,1191.123105,98713.3839,,,,,,,,,
41824,2017,CA,BURNEY,1643.6433,24179.265,11884224.07,,,,,,,,,
41825,2017,CA,DUTCHMAN,1522.7472,18367.08639,10572245.84,,,,,,,,,
41826,2017,CA,FORKS,242.47363,9273.91277,1751357.173,,,,,,,,,
41827,2017,CA,FRANK,27.205286,2236.81383,196700.4669,,,,,,,,,
41828,2017,CA,HAYPRESS,21317.932,120160.2137,153769708.6,,,,,,,,,
41829,2017,CA,MARBLE,318.87299,7737.681096,2301036.033,,,,,,,,,
41830,2017,CA,RIVERS,147.56125,4985.928007,1032961.535,,,,,,,,,
41831,2017,CA,SECRET,50.052429,2838.368348,347359.4818,,,,,,,,,
41832,2017,CA,SWAY,16.942844,1448.044446,118349.3513,,,,,,,,,
41833,2017,CA,UKONOM,4240.9741,44412.75533,30705958.96,,,,,,,,,
41834,2017,CA,WILLIE,3140.0996,32624.57019,21756763.11,,,,,,,,,
41835,2017,CA,ROWELL,48.382,6528.470296,305205.9292,,,,,,,,,
41836,2017,CA,SCHAEFFER,15833.212,111481.6273,98333942.95,,,,,,,,,
41837,2017,CA,PIER,36619.426,112701.652,227595620.4,,,,,,,,,
41838,2017,CA,CALDWELL,1321.26,16470.40919,8138715.839,,,,,,,,,
41839,2017,CA,LION,18913.576,76518.4488,117993626.6,,,,,,,,,
41840,2017,CA,HIGHWAY,1522.2594,18553.76327,9334370.295,,,,,,,,,
41841,2017,CA,GARDEN,1282.4669,18261.77899,7851996.446,,,,,,,,,
41842,2017,CA,BELL,107.25381,6001.691313,661038.9899,,,,,,,,,
41843,2017,CA,NEEDLES,20.868359,1328.898533,129611.4151,,,,,,,,,
41844,2017,CA,DAVIS,30.598116,2424.136034,193601.7503,,,,,,,,,
41845,2017,CA,TRAIL,31.870813,3274.045296,200937.437,,,,,,,,,
41846,2017,CA,CROWN,145.1785,4749.925412,921943.3896,,,,,,,,,
41847,2017,CA,QUARTZ,79.847939,3533.164149,514600.995,,,,,,,,,
41848,2017,CA,BUTTE,611.20148,9241.675448,3942457.837,,,,,,,,,
41849,2017,CA,RAILROAD,12371.148,108952.9665,79569406.99,,,,,,,,,
41850,2017,CA,COW,25.923386,1562.33655,164532.3284,,,,,,,,,
41851,2017,CA,RIVER,10.405954,2375.624041,67000.51704,,,,,,,,,
41852,2017,CA,BRADLEY,54.04401,3274.711302,386990.3203,,,,,,,,,
41853,2017,CA,BRIDGE,35.519821,3192.924039,250875.8141,,,,,,,,,
41854,2017,CA,BUCK,13357.282,68184.34379,92794431.93,,,,,,,,,
41855,2017,CA,PICKETT,19.081583,1849.951723,133057.2777,,,,,,,,,
41856,2017,CA,SANDY,32.260792,1842.179195,228069.8311,,,,,,,,,
41857,2017,CA,CHATTER,3.4765019,1089.641877,24658.97053,,,,,,,,,
41858,2017,CA,FRENCHMAN,21.58683,1804.264841,148620.9817,,,,,,,,,
41859,2017,CA,POSLIN,855.24438,17204.60722,5883627.994,,,,,,,,,
41860,2017,CA,DIXIE,8.6481705,1239.336516,59403.48913,,,,,,,,,
41861,2017,CA,CRESCENT,53.149475,5930.401495,367756.6519,,,,,,,,,
41862,2017,CA,SQUIRREL,113.05443,4073.219752,780602.0582,,,,,,,,,
41863,2017,CA,TOLL,57.917145,2854.966992,399629.424,,,,,,,,,
41864,2017,CA,GENESSEE,6.275238,1411.305322,43389.68575,,,,,,,,,
41865,2017,CA,MINERVA 5,4339.355,32011.52446,29874966.29,,,,,,,,,
41866,2017,CA,MILLS,75.348564,3196.582127,521844.3805,,,,,,,,,
41867,2017,CA,EUREKA,446.18146,10983.78396,3059028.343,,,,,,,,,
41868,2017,CA,SLIDE,58.13599,3141.305422,394859.9076,,,,,,,,,
41869,2017,CA,SKELETON,87.876381,4040.442517,596310.3104,,,,,,,,,
41870,2017,CA,RED,450.83997,7793.616512,2751462.515,,,,,,,,,
41871,2017,CA,WHITTIER,18412.404,76132.45287,110052443.2,,,,,,,,,
41872,2017,CA,APACHE ,24.400581,1578.647111,146634.8423,,,,,,,,,
41873,2017,CA,POZO ,64.36557,2850.561228,391804.3742,,,,,,,,,
41874,2017,CA,THOMAS,281790.88,540531.8875,1681105895,,,,,,,,,
41875,2017,CA,ANTELOPE,17.97842,2432.667313,126469.2373,,,,,,,,,
41876,2017,CA,CEDAR,9129.377,108875.1269,66826182.86,,,,,,,,,
41877,2017,CA,CLAIRE,12.895063,1195.844327,92032.50294,,,,,,,,,
41878,2017,CA,DEEP,101.36703,5544.23656,734200.8453,,,,,,,,,
41879,2017,CA,FOURTH,24.317001,1583.55309,173815.9683,,,,,,,,,
41880,2017,CA,GARDEN,265.48099,6410.809925,1895604.682,,,,,,,,,
41881,2017,CA,GRIZZLY,90.604904,4275.926904,645636.3072,,,,,,,,,
41882,2017,CA,ISLAND,1594.0338,27657.53567,11485192.84,,,,,,,,,
41883,2017,CA,LITTLE BUCK,113.96249,6920.724161,831535.0573,,,,,,,,,
41884,2017,CA,MARY,91.334496,4403.342759,651047.0593,,,,,,,,,
41885,2017,CA,OAK,91125.328,470305.2959,662759651.4,,,,,,,,,
41886,2017,CA,WALLOW,63785.07,302323.9924,459363739,,,,,,,,,
41887,2017,CA,KLAMATH,80.110191,3477.91638,584490.0543,,,,,,,,,
41888,2017,CA,TABLE,426.70236,7983.429673,2850828.001,,,,,,,,,
41889,2017,CA,ICE,29.370003,1854.096528,195843.1586,,,,,,,,,
41890,2017,CA,MORMON,0.12901023,136.8821388,858.5120519,,,,,,,,,
41891,2017,CA,LONG,0.89268893,323.7744272,5994.619922,,,,,,,,,
41892,2017,CA,WINTON,0.17077097,147.4227989,1131.369641,,,,,,,,,
41893,2017,CA,MIDDLE,1.2092216,389.0619701,8125.446591,,,,,,,,,
41894,2017,CA,MILL,0.068096712,89.37160278,453.153631,,,,,,,,,
41895,2017,CA,HORSE,0.15607879,176.7696087,1034.801967,,,,,,,,,
41896,2017,CA,LOST,250.56641,8544.252426,1457001.652,,,,,,,,,
41897,2017,CA,CANYON,46.904819,3393.337009,274596.2509,,,,,,,,,
41898,2017,CA,WILDOMAR,866.27301,13400.2247,5065374.227,,,,,,,,,
41899,2017,CA,JARDINE,20.194416,1529.278215,117707.3671,,,,,,,,,
41900,2017,CA,CAPTAIN,41.046337,2786.843978,236511.5278,,,,,,,,,
41901,2017,CA,JAMESON,11.772921,1663.799649,69146.46257,,,,,,,,,
41902,2017,CA,HOLCOMB,1505.4912,21606.76666,8952562.851,,,,,,,,,
41903,2017,CA,BRIDGE 2,460.28958,9352.877536,2723022.215,,,,,,,,,
41904,2017,CA,DOLLAR,36.303459,3036.327228,215159.7666,,,,,,,,,
41905,2017,CA,HIDDEN,45.844315,2515.163628,271569.8623,,,,,,,,,
41906,2017,CA,MART,669.20868,14595.98686,3963642.968,,,,,,,,,
41907,2017,CA,MELVIN,2.9491386,785.1328905,17494.32449,,,,,,,,,
41908,2017,CA,MILE,67.45031,3811.838601,400003.8054,,,,,,,,,
41909,2017,CA,ROUSE,13.91025,2289.843636,81611.81429,,,,,,,,,
41910,2017,CA,TOWER,93.156662,9241.494146,553840.6235,,,,,,,,,
41911,2017,CA,SILVER,12.007929,2047.839328,71344.33622,,,,,,,,,
41912,2017,CA,SEINE,16.219093,1318.28268,96063.63541,,,,,,,,,
41913,2017,CA,VISTA,5.5443878,947.9855334,33207.2674,,,,,,,,,
41914,2017,CA,OSITA,10.739664,1230.072105,64308.71653,,,,,,,,,
41915,2017,CA,DOMINICA,11.154638,1162.285325,66279.36948,,,,,,,,,
41916,2017,CA,CHARLTON,10.401234,1370.547451,61802.791,,,,,,,,,
41917,2017,CA,WILSON,45.116203,2686.06992,267694.5083,,,,,,,,,
41918,2017,CA,ZERMATT,11.94587,1349.637022,71093.07439,,,,,,,,,
41919,2017,CA,RINCON,9.6634893,1284.360184,57370.89288,,,,,,,,,
41920,2017,CA,VALLEY,78.2062,3114.817506,573179.2701,,,,,,,,,
41921,2017,CA,ROCK2,16.36759,1320.569832,119654.4911,,,,,,,,,
41922,2017,CA,DOBE,381.01483,9855.705203,2775493.698,,,,,,,,,
41923,2017,CA,RIMROCK,1492.3978,26000.84507,10930413.01,,,,,,,,,
41924,2017,CA,RIMROCK2,29.352818,3351.233481,215077.746,,,,,,,,,
41925,2017,CA,COVE,30890.861,85246.36923,221557152.6,,,,,,,,,
41926,2017,CA,CLARK,254.88582,7247.231552,1824895.236,,,,,,,,,
41927,2017,CA,STEELE,45704.012,210887.6026,333949956.3,,,,,,,,,
41928,2017,CA,LAKE,4490.6069,40585.30925,32727942.98,,,,,,,,,
41929,2017,CA,DIAMOND4,18.71504,1508.545568,136773.0534,,,,,,,,,
41930,2017,CA,CHALK,115.3048,5330.335732,841888.6549,,,,,,,,,
41931,2017,CA,TANK,11.395941,1605.095581,82976.13981,,,,,,,,,
41932,2017,CA,JONES,281.27298,6340.484197,2047385.123,,,,,,,,,
41933,2017,CA,BOLES,313.23215,6788.929424,2282409.629,,,,,,,,,
41934,2017,CA,RADAR,13.898117,2213.081972,101024.4435,,,,,,,,,
41935,2017,CA,MOWITZ,15.72661,1391.627887,114340.0349,,,,,,,,,
41936,2017,CA,ROCK,17.14011,1355.103558,125479.7647,,,,,,,,,
41937,2017,CA,JIM,13.092522,1200.7748,94261.96513,,,,,,,,,
41938,2017,CA,WEST,63.966831,2688.94168,457161.6549,,,,,,,,,
41939,2017,CA,BLUE2,33.3521,2019.595946,243279.9428,,,,,,,,,
41940,2017,CA,QUAKING,15.961207,1423.405935,115337.8601,,,,,,,,,
41941,2017,CA,CANTRALL,120.97596,3683.796291,868990.0638,,,,,,,,,
41942,2017,CA,BATTLE,653.50793,19861.80262,4771468.125,,,,,,,,,
41943,2017,CA,DAVIS,51.142227,3738.216088,372132.3263,,,,,,,,,
41944,2017,CA,DIAZ,75.163437,4622.86152,471968.4825,,,,,,,,,
41945,2017,CA,GRANT,394.8168,10276.17426,2563743.192,,,,,,,,,
41946,2017,CA,INDIAN,2294.2468,26194.54749,14304039.56,,,,,,,,,
41947,2017,CA,PAYNE,66.613121,3605.569006,444569.6607,,,,,,,,,
41948,2017,CA,HIGHWAY,21.25227,2114.801282,145098.7484,,,,,,,,,
41949,2017,CA,SKYWAY,143.60045,5524.879078,982811.5706,,,,,,,,,
41950,2017,CA,CHEROKEE,8415.8027,56006.62561,57418682.67,,,,,,,,,
41951,2017,CA,PONDEROSA,4015.7324,32266.27495,27386899.31,,,,,,,,,
41952,2017,CA,WALL,6028.4897,49937.61014,40992989.86,,,,,,,,,
41953,2017,CA,SODA,147.02368,5745.560903,1017046.015,,,,,,,,,
41954,2017,CA,HONEY,153.51172,6600.807631,1052090.142,,,,,,,,,
41955,2017,CA,THIRTY TWO,28.195616,2011.407219,193678.2447,,,,,,,,,
41956,2017,CA,BLOCKSBURG,33.345001,2461.048132,232159.9941,,,,,,,,,
41957,2017,CA,SAW,53.362728,4117.231962,369685.2631,,,,,,,,,
41958,2017,CA,MILLER,33.770412,2418.984038,233388.7428,,,,,,,,,
41959,2017,CA,BLUE,12.315099,1797.121895,87285.60085,,,,,,,,,
41960,2017,CA,SHORE,11.315725,1842.401019,82812.60031,,,,,,,,,
41961,2017,CA,SKEGGS,36.337746,2318.989671,233522.7511,,,,,,,,,
41962,2017,CA,BEAR,317.20099,8383.148851,2026019.397,,,,,,,,,
41963,2017,CA,PINE,24.039715,1531.940246,149520.8935,,,,,,,,,
41964,2017,CA,LONEOAK,16.815388,1286.568298,104821.2731,,,,,,,,,
41965,2017,CA,BITTERWATER,20.627489,2608.528411,129023.4291,,,,,,,,,
41966,2017,CA,HOG,14.105112,1672.67932,86959.52855,,,,,,,,,
41967,2017,CA,VALLEY,34.899403,3191.608406,221020.7141,,,,,,,,,
41968,2017,CA,PARKFIELD,1821.7723,14829.03364,11224981.15,,,,,,,,,
41969,2017,CA,ALVARADO,9.7834415,1511.849579,60482.19482,,,,,,,,,
41970,2017,CA,CANYON,16.826645,1527.540793,103719.648,,,,,,,,,
41971,2017,CA,KING,7.9439797,1560.800578,49462.65314,,,,,,,,,
41972,2017,CA,SAN JUAN,14.825912,1497.976772,93740.06589,,,,,,,,,
41973,2017,CA,BITTERWATER,48.329742,3552.934393,302088.4302,,,,,,,,,
41974,2017,CA,COUNTRY,81.706207,3458.867787,504607.3353,,,,,,,,,
41975,2017,CA,UNION,32.43858,1958.037292,205558.524,,,,,,,,,
41976,2017,CA,PINE,59.368504,3024.420653,369426.6854,,,,,,,,,
41977,2017,CA,OAK,325.51355,7089.500368,1922371.138,,,,,,,,,
41978,2017,CA,HIGH,157.58946,5975.619765,939056.4625,,,,,,,,,
41979,2017,CA,BRYANT 2,336.62381,8974.846068,1990779.063,,,,,,,,,
41980,2017,CA,CABLE,11.380728,1222.11749,67536.5421,,,,,,,,,
41981,2017,CA,LATROBE,1268.1099,18568.16127,8397879.594,,,,,,,,,
41982,2017,CA,RANCH,138.54871,6010.107354,918434.8359,,,,,,,,,
41983,2017,CA,FRENCH,130.77185,5255.408571,867163.2711,,,,,,,,,
41984,2017,CA,AXEL,72.096016,5013.694376,481066.1406,,,,,,,,,
41985,2017,CA,LARGO,237.91685,7147.962559,1576002.554,,,,,,,,,
41986,2017,CA,STONY,10.917202,1860.332043,71828.87958,,,,,,,,,
41987,2017,CA,TONZI,22.38834,2056.086811,147765.2875,,,,,,,,,
41988,2017,CA,CASCADE,16140.799,126853.6148,109404876.9,,,,,,,,,
41989,2017,CA,POHONO,0.079464212,81.350851,514.6531993,,,,,,,,,
41990,2017,CA,RIBBON,1.3856058,339.7357053,8985.314949,,,,,,,,,
41991,2017,CA,YOSEMITE CREEK,3.4950891,978.7171135,22716.9014,,,,,,,,,
41992,2017,CA,HIDDEN,0.079365313,81.4165633,515.3657979,,,,,,,,,
41993,2017,CA,SHORELINE,1.4253378,431.5411254,9318.298738,,,,,,,,,
41994,2017,CA,BENSON PASS,0.079139605,81.5516104,516.8171809,,,,,,,,,
41995,2017,CA,LECONTE,0.079208739,81.49726555,516.222166,,,,,,,,,
41996,2017,CA,EMPIRE,8577.5518,156091.428,55463909.96,,,,,,,,,
41997,2017,CA,WATKINS,0.079384394,81.40351105,515.2241253,,,,,,,,,
41998,2017,CA,WOLFE,0.079282224,81.458995,515.8158267,,,,,,,,,
41999,2017,CA,EL CAP,0.23807052,140.8456806,1542.620425,,,,,,,,,
42000,2017,CA,COYOTE ROCKS,0.079362847,81.41497961,515.345665,,,,,,,,,
42001,2017,CA,DRAKE 2,8.2662945,1290.743942,54023.75786,,,,,,,,,
42002,2017,CA,AVALANCH VEHICLE FIRE,0.079497971,81.32482441,514.3677526,,,,,,,,,
42003,2017,CA,A RANCH,0.002815646,19.24637896,18.37941581,,,,,,,,,
42004,2017,CA,JAY,0.15702105,114.5378349,1019.943589,,,,,,,,,
42005,2017,CA,INSPIRATION,0.23809877,140.831292,1542.344976,,,,,,,,,
42006,2017,CA,NORTH GUARD,8.2358408,1405.367227,52024.86968,,,,,,,,,
42007,2017,CA,INDIAN CANYON,0.079389028,81.39741064,515.1555496,,,,,,,,,
42008,2017,CA,HARDIN,0.099534512,95.53123654,724.3929959,,,,,,,,,
42009,2017,CA,VERNON,0.079135649,81.53769741,516.6535249,,,,,,,,,
42010,2017,CA,MORRISON,0.079279803,81.45970595,515.8223598,,,,,,,,,
42011,2017,CA,ILLILOUETTE CREEK,0.079504348,81.33102792,514.443316,,,,,,,,,
42012,2017,CA,VISION,0.41485304,328.3285524,2715.464053,,,,,,,,,
42013,2017,CA,PORCUPINE CAMPGROUND,0.079341114,81.42592991,515.4616847,,,,,,,,,
42014,2017,CA,TUNNEL,0.23808426,140.8326745,1542.365705,,,,,,,,,
42015,2017,CA,RATTLESNAKE,14.994179,1950.661954,97160.21065,,,,,,,,,
42016,2017,CA,NORTH DOME,0.15715034,114.4914731,1019.252805,,,,,,,,,
42017,2017,CA,SENTINEL,0.079443678,81.36473696,514.8036617,,,,,,,,,
42018,2017,CA,FORD LAKE,3.7572289,1611.291001,22745.06611,,,,,,,,,
42019,2017,CA,GRANITE,4.5786619,982.2243432,27542.00096,,,,,,,,,
42020,2017,CA,KNOB 91,0.31688416,162.8386397,2061.286188,,,,,,,,,
42021,2017,CA,MARKET,0.079633825,81.24913826,513.5585459,,,,,,,,,
42022,2017,CA,MEADOW,0.079651579,81.23799721,513.4378935,,,,,,,,,
42023,2017,CA,PORCUPINE,10.518025,2641.75444,68334.4601,,,,,,,,,
42024,2017,CA,INDIAN ROCK,0.079366162,81.41164852,515.3095222,,,,,,,,,
42025,2017,CA,SHALE,28.708754,2188.907597,209151.3236,,,,,,,,,
42026,2017,CA,BLUE,0.15701598,114.5400776,1019.977971,,,,,,,,,
42027,2017,CA,STARR KING,56.165409,4415.598468,363849.6245,,,,,,,,,
42028,2017,CA,CRANE,0.079411849,81.37085553,514.8590382,,,,,,,,,
42029,2017,CA,LA TUNA,7051.3511,39362.46351,41848445.27,,,,,,,,,
42030,2017,CA,PARKER2 ,7693.3193,154167.7545,55487039.52,,,,,,,,,
42031,2017,CA,SOUTH FORK,7560.0767,109839.5599,48763696.7,,,,,,,,,
42032,2017,CA,REDWOOD VALLEY,36522.945,138169.2767,247373450.6,,,,,,,,,
42033,2017,CA,ABNEY,32893.262,174124.4724,240885915.5,,,,,,,,,
42034,2017,CA,KNOX,492.59967,14253.24295,3608914.933,,,,,,,,,
42035,2017,CA,GOODALE,0.19625953,139.5424866,1246.7446,,,,,,,,,
42036,2017,CA,FORNI,12.267185,1187.060662,81909.88036,,,,,,,,,
42037,2017,CA,CRISTIANITOS,702.30664,17412.84864,4091712.199,,,,,,,,,
42038,2014,CA,RIVER,16.001045,1594.570065,116539.3142,,,,,,,,,
42039,2014,CA,ETHEL,11.619938,1159.420758,83759.47124,,,,,,,,,
42040,2016,CA,MILL,57.677917,3373.951005,415613.4852,,,,,,,,,
42041,2018,CA,LIBERTY,63.635368,4445.309836,418324.6747,,,,,,,,,
42042,2018,CA,GRANT,50.660011,2748.425334,336044.6144,,,,,,,,,
42043,2018,CA,SHINGLE,315.99454,8973.935284,2093722.62,,,,,,,,,
42044,2018,CA,INDIO,13.114491,1385.263894,86776.35967,,,,,,,,,
42045,2018,CA,IRISH,824.97784,16097.77735,5446687.175,,,,,,,,,
42046,2018,CA,BUMPER,66.736542,3477.059243,443317.9519,,,,,,,,,
42047,2018,CA,OMEGA,66.692451,4037.875548,445327.4477,,,,,,,,,
42048,2018,CA,MYERS,10.131806,1208.160393,67497.76328,,,,,,,,,
42049,2018,CA,SLIGER,134.90163,4142.717146,904111.1801,,,,,,,,,
42050,2018,CA,DUTCH,197.55481,5604.483991,1317659.922,,,,,,,,,
42051,2018,CA,MOFFAT,1253.9247,24309.43558,7904706.457,,,,,,,,,
42052,2018,CA,PLEASANT,2075.6963,46746.64992,13337374.95,,,,,,,,,
42053,2018,CA,STONEY,954.60706,12410.24455,6548695.899,,,,,,,,,
42054,2018,CA,JUNES,450.77301,12755.17845,3055275.734,,,,,,,,,
42055,2018,CA,CAMP,153335.56,405925.6301,1051100904,,,,,,,,,
42056,2018,CA,RINCON,15.647861,1559.651889,99500.44079,,,,,,,,,
42057,2018,CA,BEAR,9.0184765,1395.07488,57534.57386,,,,,,,,,
42058,2018,CA,FISH,1.0097179,334.9219172,6384.28814,,,,,,,,,
42059,2018,CA,ANCHOR,78.955017,3434.587079,497952.4037,,,,,,,,,
42060,2018,CA,AQUEDUCT,49.161602,2461.631191,303535.8478,,,,,,,,,
42061,2018,CA,COBBLE,108.43463,5476.16804,684996.4489,,,,,,,,,
42062,2018,CA,COLDWELL,12.296488,1854.269039,76386.65818,,,,,,,,,
42063,2018,CA,ELEPHANT,11.749286,1483.804986,72918.3475,,,,,,,,,
42064,2018,CA,FRAME,3.9864566,640.204304,24772.50835,,,,,,,,,
42065,2018,CA,FRAZIER,9.8332472,1410.576644,62619.6211,,,,,,,,,
42066,2018,CA,LAKE,4.0222025,773.3161436,25478.17606,,,,,,,,,
42067,2018,CA,SHEPHERD,10.216736,1704.846455,64752.5882,,,,,,,,,
42068,2018,CA,SYCAMORE,10.564122,1161.193477,67108.87798,,,,,,,,,
42069,2018,CA,UTICA,24.16482,1997.896927,149161.3751,,,,,,,,,
42070,2018,CA,RUTH,14.024078,1363.795145,88515.89778,,,,,,,,,
42071,2018,CA,SHELL,8.8384857,1146.784309,55088.14105,,,,,,,,,
42072,2018,CA,EDISON,41.261917,2156.810776,263393.5942,,,,,,,,,
42073,2018,CA,3-10 VALLEY,57.038219,3140.73983,404834.8862,,,,,,,,,
42074,2018,CA,3-13 MUCK,9.6859856,1349.115558,68897.57792,,,,,,,,,
42075,2018,CA,3-16 PIT,76.455231,3225.826242,543015.5918,,,,,,,,,
42076,2018,CA,3-18 SNAG,30.369024,2640.10723,216331.9198,,,,,,,,,
42077,2018,CA,COPPER,52.657078,5004.838302,367390.2256,,,,,,,,,
42078,2018,CA,HYATT,431.53677,11098.88207,3007844.733,,,,,,,,,
42079,2018,CA,RICE,13.498359,1297.996771,94289.52013,,,,,,,,,
42080,2018,CA,TERMO,13.886617,1660.804589,98243.25729,,,,,,,,,
42081,2018,CA,COYOTE,15.425618,1758.23003,109251.772,,,,,,,,,
42082,2018,CA,PLANADA,4564.0947,43900.32346,29328572.35,,,,,,,,,
42083,2018,CA,OAK,359.31244,12105.54338,2308491.511,,,,,,,,,
42084,2018,CA,NEES,1739.069,21616.18591,11010119.14,,,,,,,,,
42085,2018,CA,ONEALS,432.85815,6690.0598,2758967.751,,,,,,,,,
42086,2018,CA,BOYER,52.851002,4580.373513,340216.448,,,,,,,,,
42087,2018,CA,WHEELER,124.79753,4410.727022,807963.5117,,,,,,,,,
42088,2018,CA,WAGNER,22.008579,1794.97587,142559.0365,,,,,,,,,
42089,2018,CA,NELSON,30.207445,2443.246659,201932.9255,,,,,,,,,
42090,2018,CA,NICOLAUS,4.8575959,723.7429194,32500.02027,,,,,,,,,
42091,2018,CA,SPENCE,22.571548,1650.86581,152028.6869,,,,,,,,,
42092,2018,CA,BASELINE,19.921436,2555.292617,132679.2332,,,,,,,,,
42093,2018,CA,RANCHO,22.124727,2364.394802,148781.0348,,,,,,,,,
42094,2018,CA,THOUSAND,12.745567,1476.531529,85517.98934,,,,,,,,,
42095,2018,CA,SUNSET,692.54144,11133.88414,4625605.746,,,,,,,,,
42096,2018,CA,SANKEY,77.712608,6451.84168,518298.3621,,,,,,,,,
42097,2018,CA,NEWTON,62.265232,3013.091801,414874.5209,,,,,,,,,
42098,2018,CA,BUTTE,1237.5697,15915.51469,8349873.183,,,,,,,,,
42099,2018,CA,BUTTE_2,40.303265,2557.597331,271876.9372,,,,,,,,,
42100,2018,CA,THORNTREE,25.009151,2888.656861,168564.0706,,,,,,,,,
42101,2018,CA,OAK,8.5818262,1089.059366,57755.38406,,,,,,,,,
42102,2018,CA,RIDGE,4.9501629,860.0189465,33093.13656,,,,,,,,,
42103,2018,CA,TESLA,70.020401,3025.456844,452773.3557,,,,,,,,,
42104,2018,CA,COUNTRY,321.40454,8902.507476,2068501.303,,,,,,,,,
42105,2018,CA,GRANT,632.32812,14280.77509,4098350.398,,,,,,,,,
42106,2018,CA,MARSH,247.05008,6955.595625,1607807.677,,,,,,,,,
42107,2018,CA,SILVER,60.245937,3336.116426,423486.3759,,,,,,,,,
42108,2018,CA,HAT ,1769.3354,26619.42536,12582511.45,,,,,,,,,
42109,2018,CA,FLAT,129.75497,5546.404376,911141.9982,,,,,,,,,
42110,2018,CA,BASCOM,336.72693,8754.321559,2360145.386,,,,,,,,,
42111,2018,CA,GORGE ,154.56242,4874.892924,1078021.833,,,,,,,,,
42112,2018,CA,CRESTLINE ,60.486301,2508.333178,427920.5222,,,,,,,,,
42113,2018,CA,CARR ,229651.41,515058.5177,1618694608,,,,,,,,,
42114,2018,CA,CREEK,71.654747,3719.102483,502088.6464,,,,,,,,,
42115,2018,CA,HONEYBEE,7.6352057,1091.665439,53506.92415,,,,,,,,,
42116,2018,CA,DUMP,1220.0891,16247.26785,8544856.319,,,,,,,,,
42117,2018,CA,PANTHER ,386.11221,10610.6177,2701380.256,,,,,,,,,
42118,2018,CA,CORNER ,94.282867,3927.787477,669665.5546,,,,,,,,,
42119,2018,CA,SUN,3866.8877,32881.68238,26876416.01,,,,,,,,,
42120,2018,CA,ADAMS,55.531456,3442.602012,387169.8701,,,,,,,,,
42121,2018,CA,APPLE,2725.7263,32005.65068,18778663.25,,,,,,,,,
42122,2018,CA,DALE,722.35754,11164.1273,5034202.855,,,,,,,,,
42123,2018,CA,STOLL,258.68719,8540.423456,1795251.995,,,,,,,,,
42124,2018,CA,CHROME,76.983398,4251.024121,525919.4415,,,,,,,,,
42125,2018,CA,CHROME2,2259.0952,20270.68861,15427988.44,,,,,,,,,
42126,2018,CA,LARIAT,29.667774,2129.59363,204883.1422,,,,,,,,,
42127,2018,CA,JELLY,107.0562,4703.768125,745936.6623,,,,,,,,,
42128,2018,CA,RIVER_7,496.19559,9785.7776,3058383.721,,,,,,,,,
42129,2018,CA,JOHNSON,15.267551,2241.345976,109649.7762,,,,,,,,,
42130,2018,CA,MATTOLE,13.001929,2727.915159,90451.99031,,,,,,,,,
42131,2018,CA,SCHOOL,7.95544,1423.756895,55323.89413,,,,,,,,,
